"sim","solar_system_original","agg_loss","claim_count"
245,"Oryn Delta",9017984.42,114
246,"Bayesian System",14846943.03,185
246,"Helionis Cluster",45473901.18,578
246,"Oryn Delta",8557594.76,98
247,"Bayesian System",18338413.16,222
247,"Helionis Cluster",46215762.33,565
247,"Oryn Delta",7346129.35,96
248,"Bayesian System",14941206.4,195
248,"Helionis Cluster",46009520.17,560
248,"Oryn Delta",8453002.56,102
249,"Bayesian System",18381306.08,209
249,"Helionis Cluster",48576963.3,604
249,"Oryn Delta",8088504.64,92
250,"Bayesian System",17299671.38,209
250,"Helionis Cluster",47874644.93,590
250,"Oryn Delta",9371023.95,105
251,"Bayesian System",14283431.71,189
251,"Helionis Cluster",43052217.2,546
251,"Oryn Delta",7655433.31,98
252,"Bayesian System",16768601.38,200
252,"Helionis Cluster",48598975.16,597
252,"Oryn Delta",5715785.97,72
253,"Bayesian System",19397112.62,215
253,"Helionis Cluster",48954109.4,585
253,"Oryn Delta",7837005.99,96
254,"Bayesian System",17127680.19,212
254,"Helionis Cluster",45283732.51,548
254,"Oryn Delta",8727204.07,104
255,"Bayesian System",17349760.05,206
255,"Helionis Cluster",49124480.6,592
255,"Oryn Delta",8869234.47,106
256,"Bayesian System",18984291.62,222
256,"Helionis Cluster",47995949.79,598
256,"Oryn Delta",7004143.68,89
257,"Bayesian System",17395531.23,204
257,"Helionis Cluster",53034202.59,577
257,"Oryn Delta",8714770,101
258,"Bayesian System",15415434.29,200
258,"Helionis Cluster",44647516.24,541
258,"Oryn Delta",8395516.63,95
259,"Bayesian System",16115454.44,183
259,"Helionis Cluster",46830321.62,577
259,"Oryn Delta",7427681.42,93
260,"Bayesian System",15584101.02,197
260,"Helionis Cluster",47494914.56,584
260,"Oryn Delta",7752102.43,98
261,"Bayesian System",18970903.06,223
261,"Helionis Cluster",52172797.48,624
261,"Oryn Delta",6871496.64,83
262,"Bayesian System",16216741.58,204
262,"Helionis Cluster",44754186.72,560
262,"Oryn Delta",7493362.13,96
263,"Bayesian System",18740015.43,208
263,"Helionis Cluster",47405655.42,589
263,"Oryn Delta",6508441.68,86
264,"Bayesian System",14788663.84,167
264,"Helionis Cluster",47244607.04,593
264,"Oryn Delta",6680558.17,88
265,"Bayesian System",19522477.78,245
265,"Helionis Cluster",49341780.62,588
265,"Oryn Delta",7552116.9,94
266,"Bayesian System",14845598.66,185
266,"Helionis Cluster",47023015.16,576
266,"Oryn Delta",7010144.15,92
267,"Bayesian System",13914344.26,168
267,"Helionis Cluster",50907453.03,601
267,"Oryn Delta",7046836.89,86
268,"Bayesian System",14089144.89,186
268,"Helionis Cluster",43361370.26,546
268,"Oryn Delta",9595495.45,114
269,"Bayesian System",15532671.43,197
269,"Helionis Cluster",47746245.05,596
269,"Oryn Delta",8938344.27,98
270,"Bayesian System",17995397.3,212
270,"Helionis Cluster",45474519.77,561
270,"Oryn Delta",7355321.54,93
271,"Bayesian System",16098699.91,196
271,"Helionis Cluster",49250993.35,622
271,"Oryn Delta",7834835.2,102
272,"Bayesian System",17198346.46,206
272,"Helionis Cluster",47617504.84,573
272,"Oryn Delta",7782544.87,87
273,"Bayesian System",14172780.88,168
273,"Helionis Cluster",46575994.26,575
273,"Oryn Delta",7711471.47,86
274,"Bayesian System",14567162.23,180
274,"Helionis Cluster",47574352.43,586
274,"Oryn Delta",7779814.14,91
275,"Bayesian System",15612082.95,189
275,"Helionis Cluster",46565995.06,575
275,"Oryn Delta",7646451.17,91
276,"Bayesian System",17201772.45,210
276,"Helionis Cluster",47680257.74,600
276,"Oryn Delta",7330398.52,91
277,"Bayesian System",17101451.25,210
277,"Helionis Cluster",47086174.53,578
277,"Oryn Delta",7760754.94,103
278,"Bayesian System",16315168.7,189
278,"Helionis Cluster",48629865.08,582
278,"Oryn Delta",7027658.28,87
279,"Bayesian System",17145979.77,206
279,"Helionis Cluster",46261697.75,573
279,"Oryn Delta",7428912.13,92
280,"Bayesian System",19396018.22,235
280,"Helionis Cluster",44765017.32,565
280,"Oryn Delta",6227032.58,76
281,"Bayesian System",16922915.61,208
281,"Helionis Cluster",44967258.07,545
281,"Oryn Delta",7780848.67,98
282,"Bayesian System",15974971.58,205
282,"Helionis Cluster",46154979.55,581
282,"Oryn Delta",7243763.39,82
283,"Bayesian System",14710307.9,191
283,"Helionis Cluster",48597062.25,606
283,"Oryn Delta",6214420.76,79
284,"Bayesian System",14588351.75,187
284,"Helionis Cluster",50195201.74,613
284,"Oryn Delta",6585503.8,89
285,"Bayesian System",15916081.31,195
285,"Helionis Cluster",44125744.03,556
285,"Oryn Delta",9228816.2,95
286,"Bayesian System",14400800.1,187
286,"Helionis Cluster",47801611.13,578
286,"Oryn Delta",6682457.51,79
287,"Bayesian System",14761475.28,187
287,"Helionis Cluster",44433944.75,573
287,"Oryn Delta",7007067.55,87
288,"Bayesian System",15588910.57,189
288,"Helionis Cluster",54085299.44,617
288,"Oryn Delta",8563708.63,111
289,"Bayesian System",13685813.02,192
289,"Helionis Cluster",45281917.96,577
289,"Oryn Delta",7876382.35,88
290,"Bayesian System",15718760.54,192
290,"Helionis Cluster",42691900.06,547
290,"Oryn Delta",8084871.59,95
291,"Bayesian System",15118555.73,192
291,"Helionis Cluster",47913352.06,602
291,"Oryn Delta",6917187.35,88
292,"Bayesian System",17901395.02,216
292,"Helionis Cluster",46205100.81,558
292,"Oryn Delta",8274279.82,105
293,"Bayesian System",15259544.76,189
293,"Helionis Cluster",47182145.01,588
293,"Oryn Delta",7056503.17,80
294,"Bayesian System",14951128.57,201
294,"Helionis Cluster",48040358.9,567
294,"Oryn Delta",7138631.41,87
295,"Bayesian System",15139747.94,180
295,"Helionis Cluster",47533537.07,580
295,"Oryn Delta",7246749.02,84
296,"Bayesian System",16894665.03,196
296,"Helionis Cluster",51219578.4,598
296,"Oryn Delta",7153891.85,93
297,"Bayesian System",14406703.51,167
297,"Helionis Cluster",50333686.02,557
297,"Oryn Delta",9252626.37,106
298,"Bayesian System",17049815.56,206
298,"Helionis Cluster",47391018.44,577
298,"Oryn Delta",6772483.89,82
299,"Bayesian System",15063614.91,180
299,"Helionis Cluster",43268510.88,529
299,"Oryn Delta",10196689.87,109
300,"Bayesian System",16270811.69,204
300,"Helionis Cluster",47001740.17,573
300,"Oryn Delta",7803960.28,94
301,"Bayesian System",13326252.78,172
301,"Helionis Cluster",51796785.34,610
301,"Oryn Delta",7478695.9,81
302,"Bayesian System",14416175.42,179
302,"Helionis Cluster",47419521.2,607
302,"Oryn Delta",6203716.83,79
303,"Bayesian System",15937588.23,191
303,"Helionis Cluster",44543311.76,566
303,"Oryn Delta",8043913.3,99
304,"Bayesian System",15102630.56,203
304,"Helionis Cluster",47016824.54,565
304,"Oryn Delta",8017358.14,100
305,"Bayesian System",15194923.85,191
305,"Helionis Cluster",47352991.42,594
305,"Oryn Delta",7294568.29,93
306,"Bayesian System",15113407.3,194
306,"Helionis Cluster",48447427.11,578
306,"Oryn Delta",7212379.49,94
307,"Bayesian System",18952215.46,212
307,"Helionis Cluster",48823987.27,583
307,"Oryn Delta",7215761.22,96
308,"Bayesian System",16570685.7,214
308,"Helionis Cluster",46113742.27,570
308,"Oryn Delta",6578808.05,86
309,"Bayesian System",16432937.31,202
309,"Helionis Cluster",47184887.65,584
309,"Oryn Delta",6162027.5,77
310,"Bayesian System",17344983.64,208
310,"Helionis Cluster",54135855.86,642
310,"Oryn Delta",7428950.99,97
311,"Bayesian System",17210537.03,216
311,"Helionis Cluster",47980826.33,605
311,"Oryn Delta",8465334.12,103
312,"Bayesian System",16346840.1,196
312,"Helionis Cluster",47925688.77,611
312,"Oryn Delta",5905498.4,72
313,"Bayesian System",18661560.11,232
313,"Helionis Cluster",49647937.04,601
313,"Oryn Delta",8541480.45,100
314,"Bayesian System",14769674.17,190
314,"Helionis Cluster",47147089.73,601
314,"Oryn Delta",7653415.01,97
315,"Bayesian System",15726420.09,196
315,"Helionis Cluster",48540396.5,601
315,"Oryn Delta",8017885.48,94
316,"Bayesian System",15009995.1,169
316,"Helionis Cluster",47820399.17,588
316,"Oryn Delta",7218977.96,83
317,"Bayesian System",17003387.63,200
317,"Helionis Cluster",44004963.97,556
317,"Oryn Delta",9700246.41,112
318,"Bayesian System",17699748.12,212
318,"Helionis Cluster",49182169,595
318,"Oryn Delta",9352793.47,98
319,"Bayesian System",18155785.69,224
319,"Helionis Cluster",46927290.55,561
319,"Oryn Delta",8755106.48,100
320,"Bayesian System",16479180.6,211
320,"Helionis Cluster",50984707.42,606
320,"Oryn Delta",6301297.59,80
321,"Bayesian System",16334873.22,198
321,"Helionis Cluster",49448406.66,617
321,"Oryn Delta",8172351.47,99
322,"Bayesian System",15718493.43,204
322,"Helionis Cluster",46294558.05,554
322,"Oryn Delta",6709888.85,87
323,"Bayesian System",18155195.26,220
323,"Helionis Cluster",47588594.75,571
323,"Oryn Delta",6860322.69,89
324,"Bayesian System",16559338.83,203
324,"Helionis Cluster",46903746.06,582
324,"Oryn Delta",6809117.8,80
325,"Bayesian System",22902597.57,219
325,"Helionis Cluster",44820798.35,576
325,"Oryn Delta",8423961.18,99
326,"Bayesian System",16334327.49,212
326,"Helionis Cluster",43750184.26,555
326,"Oryn Delta",6680669.92,80
327,"Bayesian System",18294389.4,224
327,"Helionis Cluster",47684719.11,572
327,"Oryn Delta",8667511.13,102
328,"Bayesian System",14662352.67,183
328,"Helionis Cluster",43492999.58,555
328,"Oryn Delta",7119811.79,96
329,"Bayesian System",15124764.36,195
329,"Helionis Cluster",46848366.73,553
329,"Oryn Delta",6181192.71,82
330,"Bayesian System",15253824.74,173
330,"Helionis Cluster",49542420.93,597
330,"Oryn Delta",7360644.04,92
331,"Bayesian System",15142168.1,198
331,"Helionis Cluster",46173711.08,584
331,"Oryn Delta",7152818.56,96
332,"Bayesian System",15535342.81,196
332,"Helionis Cluster",47750916.65,579
332,"Oryn Delta",8494949.43,98
333,"Bayesian System",21408832.74,197
333,"Helionis Cluster",43632519.75,571
333,"Oryn Delta",8552081.51,112
334,"Bayesian System",17311440.58,205
334,"Helionis Cluster",44389667.32,561
334,"Oryn Delta",6617960.08,80
335,"Bayesian System",16848808.27,212
335,"Helionis Cluster",46208891.01,572
335,"Oryn Delta",5238865.5,76
336,"Bayesian System",15365546.8,195
336,"Helionis Cluster",48851277.72,614
336,"Oryn Delta",9114866.59,104
337,"Bayesian System",16519291.37,205
337,"Helionis Cluster",44112428.13,559
337,"Oryn Delta",9395496.72,112
338,"Bayesian System",18772825.18,223
338,"Helionis Cluster",48150233.97,576
338,"Oryn Delta",8171621.84,106
339,"Bayesian System",15574978.53,191
339,"Helionis Cluster",46995451.55,544
339,"Oryn Delta",6047788.91,80
340,"Bayesian System",19577978.53,221
340,"Helionis Cluster",47423134.39,544
340,"Oryn Delta",7838388.36,95
341,"Bayesian System",18534556.6,237
341,"Helionis Cluster",45283504.15,591
341,"Oryn Delta",9695682.46,118
342,"Bayesian System",17122360.81,211
342,"Helionis Cluster",50376884.75,599
342,"Oryn Delta",9237303.81,92
343,"Bayesian System",18704137,228
343,"Helionis Cluster",51494718.38,629
343,"Oryn Delta",7872427.08,94
344,"Bayesian System",16066454.66,203
344,"Helionis Cluster",43970853.14,564
344,"Oryn Delta",9189178.55,100
345,"Bayesian System",18718385.76,212
345,"Helionis Cluster",42637170.1,559
345,"Oryn Delta",8075191.97,94
346,"Bayesian System",16203238.02,191
346,"Helionis Cluster",46915738.83,593
346,"Oryn Delta",8269364.47,98
347,"Bayesian System",16402182.67,190
347,"Helionis Cluster",47116429.18,571
347,"Oryn Delta",7984221.96,86
348,"Bayesian System",17171810.02,224
348,"Helionis Cluster",44205813.17,557
348,"Oryn Delta",8206823.3,99
349,"Bayesian System",20170282.3,216
349,"Helionis Cluster",47106018.32,597
349,"Oryn Delta",9223906.82,101
350,"Bayesian System",14898190.18,199
350,"Helionis Cluster",51899661.15,598
350,"Oryn Delta",9127121.44,105
351,"Bayesian System",17582946.12,214
351,"Helionis Cluster",44546623.57,554
351,"Oryn Delta",6608718.42,92
352,"Bayesian System",16944250.26,201
352,"Helionis Cluster",44684902.86,552
352,"Oryn Delta",6570458.45,81
353,"Bayesian System",16428230.09,202
353,"Helionis Cluster",46463404.03,581
353,"Oryn Delta",7428559.14,87
354,"Bayesian System",13748605.87,176
354,"Helionis Cluster",51105968.24,578
354,"Oryn Delta",7068549.21,85
355,"Bayesian System",18168213.12,207
355,"Helionis Cluster",48688443.63,610
355,"Oryn Delta",7163643.77,92
356,"Bayesian System",17978309.42,207
356,"Helionis Cluster",45658268.96,562
356,"Oryn Delta",7604406.69,99
357,"Bayesian System",17285624.49,220
357,"Helionis Cluster",48353531.77,597
357,"Oryn Delta",7391584.32,89
358,"Bayesian System",13625138.2,173
358,"Helionis Cluster",47277177.14,589
358,"Oryn Delta",8289865.28,89
359,"Bayesian System",14918917.88,187
359,"Helionis Cluster",47159174.8,576
359,"Oryn Delta",8750948.84,98
360,"Bayesian System",15337666.61,192
360,"Helionis Cluster",50827374.4,615
360,"Oryn Delta",6996659.62,88
361,"Bayesian System",15940244.7,192
361,"Helionis Cluster",43588170.4,573
361,"Oryn Delta",7828573.79,95
362,"Bayesian System",16581173.96,196
362,"Helionis Cluster",41575114.44,539
362,"Oryn Delta",6704622.77,84
363,"Bayesian System",16980363.2,200
363,"Helionis Cluster",43762475.28,540
363,"Oryn Delta",7957982.58,99
364,"Bayesian System",17223221.14,210
364,"Helionis Cluster",44537437.39,555
364,"Oryn Delta",8731612.92,106
365,"Bayesian System",15739184.89,188
365,"Helionis Cluster",45329751.81,568
365,"Oryn Delta",7233196.85,95
366,"Bayesian System",14554516.65,192
366,"Helionis Cluster",42718500.53,527
366,"Oryn Delta",7833606.38,96
367,"Bayesian System",14172467.87,178
367,"Helionis Cluster",47072973.86,549
367,"Oryn Delta",9705172.01,108
368,"Bayesian System",14728055.41,193
368,"Helionis Cluster",46064556.59,571
368,"Oryn Delta",5848484.75,69
369,"Bayesian System",17016977.82,194
369,"Helionis Cluster",44472211.89,553
369,"Oryn Delta",7574012.25,90
370,"Bayesian System",17911086.59,229
370,"Helionis Cluster",48793860.71,575
370,"Oryn Delta",7539054.65,99
371,"Bayesian System",17004705.06,203
371,"Helionis Cluster",43636841.35,525
371,"Oryn Delta",7090328.66,96
372,"Bayesian System",17151500.16,197
372,"Helionis Cluster",52978956.07,566
372,"Oryn Delta",8650549.3,98
373,"Bayesian System",17416341.13,211
373,"Helionis Cluster",45917286.04,587
373,"Oryn Delta",7083032.21,86
374,"Bayesian System",14764082.36,178
374,"Helionis Cluster",52416707.51,588
374,"Oryn Delta",8905876.55,103
375,"Bayesian System",21909224.49,251
375,"Helionis Cluster",49961723.32,538
375,"Oryn Delta",6998934.73,80
376,"Bayesian System",17473505.79,198
376,"Helionis Cluster",44672350.94,550
376,"Oryn Delta",7543768.88,93
377,"Bayesian System",16957905.05,199
377,"Helionis Cluster",44886150.12,566
377,"Oryn Delta",6618613.99,85
378,"Bayesian System",16564532.94,186
378,"Helionis Cluster",47194953.62,574
378,"Oryn Delta",6760362.93,86
379,"Bayesian System",17367452.05,211
379,"Helionis Cluster",48816786.98,613
379,"Oryn Delta",7568135.34,92
380,"Bayesian System",15566654.53,198
380,"Helionis Cluster",51998084.88,593
380,"Oryn Delta",8517763.68,106
381,"Bayesian System",15927105.03,201
381,"Helionis Cluster",49404342.98,605
381,"Oryn Delta",7736006.68,98
382,"Bayesian System",14958812.77,189
382,"Helionis Cluster",48722283.82,585
382,"Oryn Delta",9877966.85,76
383,"Bayesian System",16522641.92,202
383,"Helionis Cluster",45802390.04,551
383,"Oryn Delta",6154797.53,68
384,"Bayesian System",14531078.76,186
384,"Helionis Cluster",49373304.36,608
384,"Oryn Delta",6721372.13,89
385,"Bayesian System",15293860.07,191
385,"Helionis Cluster",49384913.32,615
385,"Oryn Delta",8200081.55,90
386,"Bayesian System",15550145.72,203
386,"Helionis Cluster",46917780.1,593
386,"Oryn Delta",6789527.91,88
387,"Bayesian System",16156568.3,200
387,"Helionis Cluster",47184261.37,575
387,"Oryn Delta",7961818.44,96
388,"Bayesian System",17253999.33,218
388,"Helionis Cluster",45057229.76,557
388,"Oryn Delta",6743660.47,87
389,"Bayesian System",19097232.5,220
389,"Helionis Cluster",47321766.37,568
389,"Oryn Delta",8312219.07,96
390,"Bayesian System",17549330.86,222
390,"Helionis Cluster",43616608.02,558
390,"Oryn Delta",6499536.69,78
391,"Bayesian System",17286370.83,216
391,"Helionis Cluster",45309468.93,572
391,"Oryn Delta",6694439.58,87
392,"Bayesian System",16104586.65,204
392,"Helionis Cluster",46939108.59,581
392,"Oryn Delta",7386270.58,93
393,"Bayesian System",15459087.66,194
393,"Helionis Cluster",50440210.01,581
393,"Oryn Delta",7828871.4,85
394,"Bayesian System",16184417.64,207
394,"Helionis Cluster",47062641.79,607
394,"Oryn Delta",8886343.44,106
395,"Bayesian System",14713744.14,185
395,"Helionis Cluster",47602203.05,577
395,"Oryn Delta",5838493.05,68
396,"Bayesian System",16982929.58,212
396,"Helionis Cluster",48520724.93,599
396,"Oryn Delta",8201138.16,89
397,"Bayesian System",15143239.25,188
397,"Helionis Cluster",45325089.87,543
397,"Oryn Delta",6465592.89,89
398,"Bayesian System",15095502.95,191
398,"Helionis Cluster",45620084.43,551
398,"Oryn Delta",8384927.29,100
399,"Bayesian System",16599524.81,203
399,"Helionis Cluster",45649298.41,580
399,"Oryn Delta",5582524.41,78
400,"Bayesian System",17058284.26,212
400,"Helionis Cluster",48076509.18,579
400,"Oryn Delta",7089847.91,84
401,"Bayesian System",15891480.48,193
401,"Helionis Cluster",49188636.9,581
401,"Oryn Delta",8681320.31,102
402,"Bayesian System",14263580.64,183
402,"Helionis Cluster",43944775.47,540
402,"Oryn Delta",7564260.23,100
403,"Bayesian System",15961718.13,201
403,"Helionis Cluster",46712279.25,581
403,"Oryn Delta",7166264,84
404,"Bayesian System",15153588.14,189
404,"Helionis Cluster",50737971.56,555
404,"Oryn Delta",7538103.05,95
405,"Bayesian System",17876916.87,202
405,"Helionis Cluster",50969314.92,612
405,"Oryn Delta",7434326.55,97
406,"Bayesian System",17183371.7,219
406,"Helionis Cluster",49523524.61,618
406,"Oryn Delta",8203313.32,96
407,"Bayesian System",17274493.1,187
407,"Helionis Cluster",46332233.44,565
407,"Oryn Delta",6029023.91,80
408,"Bayesian System",16865701.24,214
408,"Helionis Cluster",48479949.3,555
408,"Oryn Delta",7998545.26,86
