"theta_scenario","theta_used","sim","claim_count","agg_loss"
"theta_1",1,669,2082,9237772497.17014
"theta_1",1,670,4500,19247184270.3288
"theta_1",1,671,4266,18752146065.2455
"theta_1",1,672,3661,15900366013.6292
"theta_1",1,673,1176,5211954172.39887
"theta_1",1,674,3542,16191944324.3052
"theta_1",1,675,3299,14965652291.7232
"theta_1",1,676,1484,6596884289.48782
"theta_1",1,677,11013,47112499741.8403
"theta_1",1,678,2510,11329365393.833
"theta_1",1,679,4062,18567723971.3878
"theta_1",1,680,2136,9518540859.65676
"theta_1",1,681,5501,24349760922.62
"theta_1",1,682,3234,13666922742.8237
"theta_1",1,683,4563,20525098446.7873
"theta_1",1,684,3924,16693276892.1636
"theta_1",1,685,6467,27893227948.2376
"theta_1",1,686,1543,6677498368.4001
"theta_1",1,687,2426,11156983852.5766
"theta_1",1,688,1722,7143150189.96935
"theta_1",1,689,8885,39866147196.5848
"theta_1",1,690,2404,11409349840.4912
"theta_1",1,691,729,3217438487.50254
"theta_1",1,692,2646,11721689674.2668
"theta_1",1,693,2094,8997175123.18192
"theta_1",1,694,3403,15677369950.4139
"theta_1",1,695,1418,6041623345.10919
"theta_1",1,696,2178,10112359042.9979
"theta_1",1,697,2301,9628411050.71589
"theta_1",1,698,3378,14464493415.5667
"theta_1",1,699,6787,29192254371.578
"theta_1",1,700,3197,14264763165.0192
"theta_1",1,701,1420,5962957863.89588
"theta_1",1,702,4293,19340523385.0803
"theta_1",1,703,2203,9342375882.44721
"theta_1",1,704,3389,14490202139.3895
"theta_1",1,705,1046,4430270850.55482
"theta_1",1,706,1211,6173404383.19331
"theta_1",1,707,3983,17136812457.174
"theta_1",1,708,5574,24478967597.4536
"theta_1",1,709,7655,33454940460.2569
"theta_1",1,710,2265,9734905597.91111
"theta_1",1,711,6098,26113558924.2457
"theta_1",1,712,1907,8407370527.25778
"theta_1",1,713,818,3618510800.9846
"theta_1",1,714,3185,13784751083.7661
"theta_1",1,715,6443,29042303539.0441
"theta_1",1,716,4316,19625636497.9898
"theta_1",1,717,1949,8546229824.44416
"theta_1",1,718,6144,26325381677.9695
"theta_1",1,719,4534,19488967619.9637
"theta_1",1,720,4871,21079469539.2875
"theta_1",1,721,5650,25284697524.9176
"theta_1",1,722,3681,15076155490.2614
"theta_1",1,723,5425,23281511950.3562
"theta_1",1,724,2159,9537777449.75425
"theta_1",1,725,4745,20791284207.3028
"theta_1",1,726,3668,16170373275.6558
"theta_1",1,727,898,4292911707.06381
"theta_1",1,728,2347,10204942840.6636
"theta_1",1,729,6776,30003936820.0351
"theta_1",1,730,3293,14053776214.8636
"theta_1",1,731,3336,14098492041.745
"theta_1",1,732,2810,12045541227.59
"theta_1",1,733,6105,27126641001.673
"theta_1",1,734,636,2549885921.86284
"theta_1",1,735,2330,10004740804.8701
"theta_1",1,736,2485,10943577205.4846
"theta_1",1,737,2856,12609318501.8048
"theta_1",1,738,1807,7976443940.77113
"theta_1",1,739,1788,8062174076.53853
"theta_1",1,740,7643,32677961632.0618
"theta_1",1,741,1797,7322800285.25706
"theta_1",1,742,5983,26716338806.4422
"theta_1",1,743,3990,18206477965.6988
"theta_1",1,744,2189,9862824605.13841
"theta_1",1,745,5153,22397142251.2004
"theta_1",1,746,3572,15763857887.6122
"theta_1",1,747,1921,8410678425.05089
"theta_1",1,748,1408,5441559771.86827
"theta_1",1,749,11479,50094016654.9077
"theta_1",1,750,4407,19253676148.0001
"theta_1",1,751,2275,10086569032.3169
"theta_1",1,752,1059,4411304105.94163
"theta_1",1,753,1195,5553933402.14753
"theta_1",1,754,1456,6235128857.14696
"theta_1",1,755,7795,33056928244.2432
"theta_1",1,756,3394,14440415166.2591
"theta_1",1,757,4905,20735824353.3139
"theta_1",1,758,6397,28669184346.8382
"theta_1",1,759,3613,14704386673.7258
"theta_1",1,760,1896,8170240210.17448
"theta_1",1,761,5246,23491769944.0161
"theta_1",1,762,2063,8757641515.30425
"theta_1",1,763,4185,18401167607.1646
"theta_1",1,764,608,2593233293.05454
"theta_1",1,765,7786,34362639565.2924
"theta_1",1,766,761,3506409777.85304
"theta_1",1,767,1842,8040481587.72005
"theta_1",1,768,861,3665700090.61256
"theta_1",1,769,8614,37598728759.7616
"theta_1",1,770,2452,10606965502.8806
"theta_1",1,771,4074,18023713030.8899
"theta_1",1,772,2592,11669996616.2109
"theta_1",1,773,3857,17263406261.2278
"theta_1",1,774,3407,14877820570.1594
"theta_1",1,775,3621,15630600567.025
"theta_1",1,776,3474,14856579572.2032
"theta_1",1,777,3974,17222687156.8791
"theta_1",1,778,7804,34072067725.2912
"theta_1",1,779,2995,12991546516.9196
"theta_1",1,780,956,4345271630.77912
"theta_1",1,781,1050,4524042285.76323
"theta_1",1,782,1477,6377687739.7612
"theta_1",1,783,3360,15306123785.628
"theta_1",1,784,750,3193674694.38226
"theta_1",1,785,3687,15482724023.9595
"theta_1",1,786,2239,10357680411.6415
"theta_1",1,787,15285,67018882065.9151
"theta_1",1,788,776,3143249332.80815
"theta_1",1,789,2236,9613569784.11805
"theta_1",1,790,1763,7400735685.18217
"theta_1",1,791,9972,43414383566.1659
"theta_1",1,792,737,3203508940.93315
"theta_1",1,793,792,3710546015.92809
"theta_1",1,794,2468,10476581266.6412
"theta_1",1,795,3606,15705792436.3094
"theta_1",1,796,3049,12730551173.6798
"theta_1",1,797,4901,21566527143.3487
"theta_1",1,798,2899,12995434891.747
"theta_1",1,799,2296,10196972860.4534
"theta_1",1,800,2765,11477585706.3112
"theta_1",1,801,2629,11573432705.6286
"theta_1",1,802,6222,26702526305.0842
"theta_1",1,803,1850,8180638213.04356
"theta_1",1,804,5092,22329463317.6875
"theta_1",1,805,1701,7219465169.50494
"theta_1",1,806,1562,6840988864.0879
"theta_1",1,807,5153,22061595736.4435
"theta_1",1,808,1791,8117854742.86252
"theta_1",1,809,2048,8553222110.98526
"theta_1",1,810,5695,25373884753.7802
"theta_1",1,811,2864,13099406302.3525
"theta_1",1,812,794,3420383203.3551
"theta_1",1,813,4471,20021418168.6523
"theta_1",1,814,2218,10014436577.6153
"theta_1",1,815,3371,14483538024.7287
"theta_1",1,816,3302,14287531287.6407
"theta_1",1,817,1355,5524910252.26616
"theta_1",1,818,1773,8266704517.0119
"theta_1",1,819,7397,31681675860.7155
"theta_1",1,820,1991,8978214664.65988
"theta_1",1,821,7904,34353772943.0178
"theta_1",1,822,4556,20287838254.0286
"theta_1",1,823,6707,28662032844.2499
"theta_1",1,824,3052,13871929142.2269
"theta_1",1,825,4346,18726655701.823
"theta_1",1,826,6422,28555334525.8304
"theta_1",1,827,4818,21192475605.4934
"theta_1",1,828,4224,18189305109.3435
"theta_1",1,829,1353,6348319198.639
"theta_1",1,830,2165,9539376047.18979
"theta_1",1,831,1681,7505114735.7983
"theta_1",1,832,9902,43611603605.2907
"theta_1",1,833,4716,20280494113.0146
"theta_1",1,834,3950,17235615934.5852
"theta_1",1,835,9931,44034447626.9524
"theta_1",1,836,13955,60754824238.4245
"theta_1",1,837,4364,20390957728.8686
"theta_1",1,838,1792,7278671061.43623
"theta_1",1,839,3298,15216603129.0604
"theta_1",1,840,4113,17746022786.0954
"theta_1",1,841,3567,15243777508.7316
"theta_1",1,842,3112,14268745656.0432
"theta_1",1,843,3871,16973898950.7202
"theta_1",1,844,10972,48958128363.4602
"theta_1",1,845,3086,13571020242.2597
"theta_1",1,846,1508,6956494156.78775
"theta_1",1,847,1357,5752939905.66047
"theta_1",1,848,2034,8900271309.24222
"theta_1",1,849,3696,16603404709.1065
"theta_1",1,850,4908,21635643392.59
"theta_1",1,851,2440,10570211161.0322
"theta_1",1,852,3813,16162444241.3993
"theta_1",1,853,3130,13559918333.1938
"theta_1",1,854,1616,7503669638.00866
"theta_1",1,855,5910,25029837043.6086
"theta_1",1,856,9405,40416043436.6398
"theta_1",1,857,4332,19256706095.67
"theta_1",1,858,4838,21942999580.9486
"theta_1",1,859,4646,19841443063.1196
"theta_1",1,860,1986,7991569667.8246
"theta_1",1,861,3354,14800566112.4497
"theta_1",1,862,2533,11456908322.7497
"theta_1",1,863,3693,15750766950.7775
"theta_1",1,864,1567,6950550093.23836
"theta_1",1,865,2375,10788113492.3759
"theta_1",1,866,5452,23587355506.5243
"theta_1",1,867,5699,24930773660.1245
"theta_1",1,868,3802,17216534797.6181
"theta_1",1,869,1742,7638092371.61794
"theta_1",1,870,4464,20331149162.854
"theta_1",1,871,6361,26650125467.8491
"theta_1",1,872,11255,50018509039.2872
"theta_1",1,873,2560,10930327763.8779
"theta_1",1,874,6142,27146535501.05
"theta_1",1,875,2028,9162922542.50252
"theta_1",1,876,1692,7909524503.5755
"theta_1",1,877,3152,13613875473.9599
"theta_1",1,878,2507,10409907729.6454
"theta_1",1,879,4849,22263979013.0337
"theta_1",1,880,6208,27734628351.4728
"theta_1",1,881,253,886018738.519777
"theta_1",1,882,7330,32575595893.7258
"theta_1",1,883,1148,5230565955.13494
"theta_1",1,884,2351,10180919885.1017
"theta_1",1,885,2756,11717844872.8427
"theta_1",1,886,3382,15006509531.6295
"theta_1",1,887,2458,10920865218.9904
"theta_1",1,888,2637,11861732824.0098
"theta_1",1,889,3338,14323119984.7701
"theta_1",1,890,4505,18953608227.9448
"theta_1",1,891,4308,19141814224.2662
"theta_1",1,892,4205,18504825094.9729
"theta_1",1,893,2188,9832700687.82921
"theta_1",1,894,4134,17030785881.6666
"theta_1",1,895,4964,21136544917.6152
"theta_1",1,896,2106,9314560302.06194
"theta_1",1,897,2303,10468581835.2716
"theta_1",1,898,3085,13389205325.3394
"theta_1",1,899,3369,14151855485.6485
"theta_1",1,900,6061,27191468764.1542
"theta_1",1,901,1742,7548906441.34986
"theta_1",1,902,6502,27887306256.3297
"theta_1",1,903,6705,29156305364.5098
"theta_1",1,904,1739,7546149874.08189
"theta_1",1,905,13864,61245405269.6503
"theta_1",1,906,5280,21825222630.5573
"theta_1",1,907,2861,12423163637.4308
"theta_1",1,908,3568,16271868351.3785
"theta_1",1,909,4161,18086024215.9531
"theta_1",1,910,3375,14471140537.3792
"theta_1",1,911,3083,13050692940.4914
"theta_1",1,912,3225,13487091353.4568
"theta_1",1,913,2807,12387133393.3311
"theta_1",1,914,1746,7407064128.2905
"theta_1",1,915,3444,14847474959.8908
"theta_1",1,916,3474,15870506786.7656
"theta_1",1,917,2754,12638568128.705
"theta_1",1,918,1366,5993400591.65847
"theta_1",1,919,2226,9280831896.65865
"theta_1",1,920,3185,14099090682.7464
"theta_1",1,921,8916,38995850913.6423
"theta_1",1,922,3977,18110611411.4499
"theta_1",1,923,2696,12089817663.6498
"theta_1",1,924,2211,9703880238.19309
"theta_1",1,925,1828,8478961082.49388
"theta_1",1,926,1523,6466730806.94788
"theta_1",1,927,4760,20820716039.2779
"theta_1",1,928,2347,9797636912.88194
"theta_1",1,929,3268,14133702844.9073
"theta_1",1,930,8748,38049916843.933
"theta_1",1,931,2977,12643280635.6957
"theta_1",1,932,5387,23930823301.623
"theta_1",1,933,3768,16142164593.967
"theta_1",1,934,8473,36966830797.9475
"theta_1",1,935,1999,8426884288.01545
"theta_1",1,936,4490,20294470798.4758
"theta_1",1,937,1646,7600016982.27036
"theta_1",1,938,2006,8624511722.13218
"theta_1",1,939,11297,50422759940.9019
"theta_1",1,940,165,809249200.012519
"theta_1",1,941,6379,27896066741.6377
"theta_1",1,942,3058,12356636724.4809
"theta_1",1,943,6058,27102705400.6841
"theta_1",1,944,3477,15250306197.3922
"theta_1",1,945,2660,11514785959.8765
"theta_1",1,946,3946,16800541573.5324
"theta_1",1,947,5978,26476882227.8317
"theta_1",1,948,3517,15613062250.6613
"theta_1",1,949,2762,12264206196.8144
"theta_1",1,950,4488,19756016088.6076
"theta_1",1,951,3783,15465997950.3761
"theta_1",1,952,3423,15492620730.96
"theta_1",1,953,4170,17889560286.0594
"theta_1",1,954,5374,23728274108.9421
"theta_1",1,955,8327,35942937098.9626
"theta_1",1,956,4703,20314669266.0331
"theta_1",1,957,3880,16318619468.2204
"theta_1",1,958,1528,6609292046.7957
"theta_1",1,959,1326,6068739957.0806
"theta_1",1,960,2725,12027291945.6855
"theta_1",1,961,3986,17155244217.2826
"theta_1",1,962,2262,10791948825.5721
"theta_1",1,963,3232,14843031869.4968
"theta_1",1,964,1998,9181190677.47775
"theta_1",1,965,4102,17194212862.3371
"theta_1",1,966,3566,15387794332.9318
"theta_1",1,967,4816,20685903266.4317
"theta_1",1,968,5008,22079924695.9837
"theta_1",1,969,2010,9226138960.0045
"theta_1",1,970,926,3776790319.60059
"theta_1",1,971,6239,26372498132.5295
"theta_1",1,972,1963,9110440045.45249
"theta_1",1,973,3202,13722423415.8893
"theta_1",1,974,8595,38127609892.2235
"theta_1",1,975,4313,18690705544.7145
"theta_1",1,976,10518,45529730115.5676
"theta_1",1,977,2328,10121700421.5461
"theta_1",1,978,9221,39429043093.6733
"theta_1",1,979,807,3580512609.7005
"theta_1",1,980,7741,34120312770.6886
"theta_1",1,981,3806,16385449582.3266
"theta_1",1,982,4602,20409255157.8895
"theta_1",1,983,1474,6160098859.18588
"theta_1",1,984,3294,14891494517.4473
"theta_1",1,985,6201,27977173667.3585
"theta_1",1,986,1446,6306705657.00474
"theta_1",1,987,4905,20954848455.8569
"theta_1",1,988,2423,10602768318.3214
"theta_1",1,989,12086,53516954171.135
"theta_1",1,990,3058,13104748245.7496
"theta_1",1,991,4360,19492733612.418
"theta_1",1,992,1727,7971490361.78179
"theta_1",1,993,3845,16860872372.6194
"theta_1",1,994,6271,27232217002.8976
"theta_1",1,995,4055,16830219352.9431
"theta_1",1,996,2805,11530702594.6777
"theta_1",1,997,2794,12967024460.184
"theta_1",1,998,8292,37372638913.0963
"theta_1",1,999,3525,14927134691.0639
"theta_1",1,1000,753,3107560213.65867
"theta_1",1,1001,4571,19121229411.8802
"theta_1",1,1002,2431,10698099369.1043
"theta_1",1,1003,521,2223355997.77833
"theta_1",1,1004,5937,26726387377.7208
"theta_1",1,1005,1073,5059501228.53969
"theta_1",1,1006,10109,43717920876.8018
"theta_1",1,1007,4727,20842786367.9168
"theta_1",1,1008,7717,33295118834.8279
"theta_1",1,1009,2077,8987134636.25531
"theta_1",1,1010,6778,29138703540.3741
"theta_1",1,1011,3278,13991094343.8701
"theta_1",1,1012,553,2488821264.65148
"theta_1",1,1013,2619,11747982365.9868
"theta_1",1,1014,1119,4586066326.32474
"theta_1",1,1015,2295,10519675024.5688
"theta_1",1,1016,4897,21390157238.5932
"theta_1",1,1017,8374,36722632638.8559
"theta_1",1,1018,1010,4738134030.76128
"theta_1",1,1019,5743,25038811982.9791
"theta_1",1,1020,1582,6840509198.42784
"theta_1",1,1021,1888,8531406994.87478
"theta_1",1,1022,4921,21850100323.617
"theta_1",1,1023,3624,16247383610.8529
"theta_1",1,1024,3302,14415772763.8992
"theta_1",1,1025,1871,8063727278.44053
"theta_1",1,1026,2130,9108881704.12662
"theta_1",1,1027,4755,20689482593.7337
"theta_1",1,1028,3803,16054514601.0423
"theta_1",1,1029,3965,16804730366.4037
"theta_1",1,1030,3184,13483592549.6985
"theta_1",1,1031,4754,20866906481.514
"theta_1",1,1032,2173,8913682582.19508
"theta_1",1,1033,1545,6322321819.84081
"theta_1",1,1034,2124,9705288227.21365
"theta_1",1,1035,4588,20171167646.3712
"theta_1",1,1036,5484,23902057943.3914
"theta_1",1,1037,3841,16133068328.8557
"theta_1",1,1038,2498,10909078346.3893
"theta_1",1,1039,3270,13396250815.6194
"theta_1",1,1040,5369,23151511322.7723
"theta_1",1,1041,5645,24356544045.7546
"theta_1",1,1042,4076,18119266047.4332
"theta_1",1,1043,3920,17599433871.523
"theta_1",1,1044,3574,16040196350.7747
"theta_1",1,1045,8234,36720945149.1015
"theta_1",1,1046,2507,10572047036.9713
"theta_1",1,1047,4558,19610312916.2168
"theta_1",1,1048,4963,22214111768.1396
"theta_1",1,1049,4584,20162075319.2433
"theta_1",1,1050,1233,5587399589.30747
"theta_1",1,1051,898,3517105971.71287
"theta_1",1,1052,2703,12662898687.3379
"theta_1",1,1053,3896,15608062287.0602
"theta_1",1,1054,1166,5202007226.37263
"theta_1",1,1055,6111,27552949544.2852
"theta_1",1,1056,4170,17843680679.151
"theta_1",1,1057,3860,18688463988.2956
"theta_1",1,1058,1653,7225189812.42089
"theta_1",1,1059,5072,21522092782.878
"theta_1",1,1060,4535,19075789120.2113
"theta_1",1,1061,5785,26025706224.486
"theta_1",1,1062,4034,17248241578.8481
"theta_1",1,1063,1753,7663452446.64903
"theta_1",1,1064,7660,34362162720.7226
"theta_1",1,1065,2413,10060482355.408
"theta_1",1,1066,4406,19416779295.39
"theta_1",1,1067,2857,12285335981.5007
"theta_1",1,1068,1100,5067388974.53839
"theta_1",1,1069,3004,13859211372.2174
"theta_1",1,1070,3915,16953247422.4378
"theta_1",1,1071,2021,9041081504.9161
"theta_1",1,1072,5390,22447441931.1305
"theta_1",1,1073,2596,11788049246.8815
"theta_1",1,1074,15480,66558348636.9244
"theta_1",1,1075,5404,22991220660.3119
"theta_1",1,1076,1900,8194270605.04798
"theta_1",1,1077,1844,7884718977.7437
"theta_1",1,1078,2831,12441532160.2413
"theta_1",1,1079,965,4143513186.76305
"theta_1",1,1080,3603,15513459177.4828
"theta_1",1,1081,4618,19167903644.0685
"theta_1",1,1082,4125,18357462056.1734
"theta_1",1,1083,2430,10550740563.1318
"theta_1",1,1084,4704,20647220504.0941
"theta_1",1,1085,2317,10830549349.9419
"theta_1",1,1086,4124,17752174275.2918
"theta_1",1,1087,1032,4279992165.24628
"theta_1",1,1088,4552,19882334177.083
"theta_1",1,1089,2126,9141615090.44155
"theta_1",1,1090,1210,5015245534.59745
"theta_1",1,1091,4560,19651824585.0145
"theta_1",1,1092,7880,33318165227.5882
"theta_1",1,1093,5774,24634301903.6821
"theta_1",1,1094,12653,55125180457.0903
"theta_1",1,1095,3003,13740913515.858
"theta_1",1,1096,814,3307240435.47358
"theta_1",1,1097,3408,15152245560.0861
"theta_1",1,1098,1062,4724476134.90602
"theta_1",1,1099,5071,22341525581.8094
"theta_1",1,1100,5507,24757750613.4994
"theta_1",1,1101,4689,20334507183.385
"theta_1",1,1102,8012,33936154505.4112
"theta_1",1,1103,3353,14475387339.9118
"theta_1",1,1104,2685,12063137012.0271
"theta_1",1,1105,2807,12157219558.7051
"theta_1",1,1106,3147,14392902112.1042
"theta_1",1,1107,6448,27369733535.6431
"theta_1",1,1108,5246,22237100056.2084
"theta_1",1,1109,2963,12900588555.8862
"theta_1",1,1110,2995,12227825001.6913
"theta_1",1,1111,2203,9488208997.46197
"theta_1",1,1112,4627,19426399044.2706
"theta_1",1,1113,7678,33996520432.8152
"theta_1",1,1114,2985,13299144716.0358
"theta_1",1,1115,4171,18807538106.0079
"theta_1",1,1116,2608,11393575066.5345
"theta_1",1,1117,5140,22782105528.5507
"theta_1",1,1118,2477,10631432786.8062
"theta_1",1,1119,2829,12501768509.2743
"theta_1",1,1120,1475,6623613123.05779
"theta_1",1,1121,1817,8179137202.8553
"theta_1",1,1122,5190,21709885269.7361
"theta_1",1,1123,3569,15388367006.5151
"theta_1",1,1124,3960,16690330631.7683
"theta_1",1,1125,3158,13697861125.9604
"theta_1",1,1126,1629,7344497697.24738
"theta_1",1,1127,7847,34193767075.2684
"theta_1",1,1128,2186,9096252700.20507
"theta_1",1,1129,2748,12475285687.1143
"theta_1",1,1130,1423,5967665478.25875
"theta_1",1,1131,3544,16008821568.9692
"theta_1",1,1132,3983,16844088675.0132
"theta_1",1,1133,1560,6534215660.91958
"theta_1",1,1134,3506,15552564946.2954
"theta_1",1,1135,3280,15054438121.2905
"theta_1",1,1136,8541,37343848908.4802
"theta_1",1,1137,3424,14297816830.8836
"theta_1",1,1138,3231,14134534342.3954
"theta_1",1,1139,7973,34969364003.0075
"theta_1",1,1140,1840,8087751137.40436
"theta_1",1,1141,6829,29996115874.3351
"theta_1",1,1142,1115,4968933480.46348
"theta_1",1,1143,3136,13507832509.6986
"theta_1",1,1144,2288,10497634433.4312
"theta_1",1,1145,8379,38150519389.166
"theta_1",1,1146,2555,10643977287.0001
"theta_1",1,1147,3200,14070773284.7407
"theta_1",1,1148,2450,11258777787.7879
"theta_1",1,1149,3885,18005804530.7393
"theta_1",1,1150,5363,23415188050.8676
"theta_1",1,1151,4124,18366757534.1358
"theta_1",1,1152,864,4041192052.30853
"theta_1",1,1153,1662,6934105383.26223
"theta_1",1,1154,4142,18121795108.8732
"theta_1",1,1155,1997,8645437405.8494
"theta_1",1,1156,2446,10790566762.2667
