"sim","total_loss"
6340,1439805.43
6341,1367292.98
6342,1546925.27
6343,1408214.69
6344,1308223.15
6345,1404509.57
6346,1467373.97
6347,1384146.22
6348,1538135.84
6349,1566851.63
6350,1440183.14
6351,1341800.4
6352,1318163.56
6353,1313238.81
6354,1510249.24
6355,1753064.95
6356,1342198.16
6357,1228813.01
6358,1263515.36
6359,1606178.04
6360,1355986.73
6361,1394805.13
6362,1330518.89
6363,1365707.38
6364,1329781.98
6365,1185333.31
6366,1568483.41
6367,1542527.15
6368,1315605.91
6369,1477366.05
6370,1321837.52
6371,1560488.89
6372,1363806.49
6373,1151627.04
6374,1241090.02
6375,1214649.48
6376,1372667.08
6377,1586006.45
6378,1324752.82
6379,1287912.42
6380,1093446.72
6381,1283624.4
6382,1391836.19
6383,1112761.83
6384,1511717.99
6385,1326357.06
6386,1282890.61
6387,1273728.24
6388,1273175.84
6389,1392503.39
6390,1605296.35
6391,1646326.45
6392,1386433.45
6393,1384514.49
6394,1232219.07
6395,1603068.67
6396,1397818.26
6397,1366705.31
6398,1338988.38
6399,1455649.29
6400,1201531.49
6401,1297847
6402,1511654.28
6403,1454546.65
6404,1532289.23
6405,1431836.89
6406,1397260.79
6407,1240379.46
6408,1293170.64
6409,1114916.98
6410,1449986.78
6411,1508306.58
6412,1612085.41
6413,1348987.77
6414,1441117.39
6415,1221921.96
6416,1304288.06
6417,1215888.21
6418,1410100.86
6419,1407128.16
6420,1277607.64
6421,1300549.72
6422,1549664.14
6423,1294615.39
6424,1285531.82
6425,1199220.1
6426,1356936.45
6427,1381835.35
6428,1450311.67
6429,1376446.15
6430,1208808.83
6431,1162554.46
6432,1321766.28
6433,1305284.32
6434,1613620.33
6435,1450845.23
6436,1315127.3
6437,1438375.11
6438,1429156.33
6439,1456692.88
6440,1360052.01
6441,1284373.9
6442,1292465.03
6443,1223812.67
6444,1411567.27
6445,1319648.74
6446,1446151.06
6447,1236065.78
6448,1222167.03
6449,1360789.84
6450,1421130.8
6451,1272636.47
6452,1319253.72
6453,1640394.95
6454,1390214.56
6455,1486897.28
6456,1296834.14
6457,1402295.31
6458,1484189.68
6459,1403154.97
6460,1698412.23
6461,1256604.66
6462,1435753.77
6463,1319178.01
6464,1387732.33
6465,1300282.65
6466,1363862.82
6467,1439565.39
6468,1396363.1
6469,1387547.44
6470,1256886.45
6471,1531781.28
6472,1193241.62
6473,1270923.06
6474,1356939.77
6475,1391064.47
6476,1416541.47
6477,1258348.22
6478,1426235.48
6479,1255714.2
6480,1404215.74
6481,1211789.2
6482,1418166.22
6483,1317452.3
6484,1459500.24
6485,1543575.96
6486,1227876.99
6487,1331562.88
6488,1416813.17
6489,1528952.62
6490,1374602.88
6491,1340754.48
6492,1423369.24
6493,1551666.76
6494,1402885.34
6495,1595112.61
6496,1455916.16
6497,1291061.79
6498,1583869.02
6499,1325548.97
6500,1453677.71
6501,1213063.18
6502,1511390.95
6503,1536716.4
6504,1340993.06
6505,1531137.29
6506,1585959.49
6507,1572583.32
6508,1616002
6509,1291053.9
6510,1524960.65
6511,1520755.96
6512,1296918.94
6513,1624615.67
6514,1194199.81
6515,1367173.13
6516,1354809.26
6517,1090489.43
6518,1606734.96
6519,1437414.9
6520,1387824.78
6521,1477121.15
6522,1340829
6523,1498924.93
6524,1535737.95
6525,1305347.89
6526,1321360.57
6527,1146500.83
6528,1489870.09
6529,1608264.29
6530,1166411.32
6531,1206643.15
6532,1649427.51
6533,1195736.91
6534,1226025.2
6535,1392378.23
6536,1257789.64
6537,1298935.12
6538,1492331.57
6539,1254419.58
6540,1289115.88
6541,1514838.97
6542,1368995.54
6543,1380938.87
6544,1242100.35
6545,1317939.14
6546,1343790.11
6547,1280892.22
6548,1252527.81
6549,1284528.97
6550,1356638.99
6551,1207228.93
6552,1229966.61
6553,1432515.17
6554,1432915.34
6555,1471931.23
6556,1479647.06
6557,1196287.76
6558,1633272.84
6559,1569526.32
6560,1474466.2
6561,1402376.96
6562,1571384.97
6563,1527671.89
6564,1807490.1
6565,1344192.49
6566,1492392.76
6567,1167272.56
6568,1271003.99
6569,1369949.53
6570,1216010.61
6571,1501178.02
6572,1268059.53
6573,1495153.33
6574,1413322.07
6575,1365655.49
6576,1398239.37
6577,1334249.81
6578,1217013.16
6579,1314994.95
6580,1365002.7
6581,1338512.37
6582,1333494.54
6583,1458979.61
6584,1310890.71
6585,1304610.85
6586,1281649.32
6587,1296336.61
6588,1208092.58
6589,1415232.65
6590,1268200.68
6591,1324644.99
6592,1263477.14
6593,1232344.51
6594,1478001.25
6595,1451106.62
6596,1604926.23
6597,1555778.04
6598,1314328.89
6599,1266899.28
6600,1397739.7
6601,1281760.05
6602,1401300.1
6603,1492184.84
6604,1553419.32
6605,1243597.5
6606,1728661.4
6607,1474232.32
6608,1646618.22
6609,1426027.42
6610,1156497.67
6611,1403855.94
6612,1330472.56
6613,1648618.69
6614,1391634.93
6615,1389386.95
6616,1280386.6
6617,1377231.15
6618,1531510.91
6619,1541697.88
6620,1540992.45
6621,1335177.25
6622,1397663.14
6623,1223665.05
6624,1295484.88
6625,1461950.05
6626,1566714.15
6627,1443604.82
6628,1175952.72
6629,1440161.82
6630,1412195.24
6631,1380833.24
6632,1236762.04
6633,1591228.66
6634,1327048.26
6635,1658599.37
6636,1680537.6
6637,1517955.32
6638,1616679.94
6639,1583010.7
6640,1366976.34
6641,1612350.94
6642,1393423.29
6643,1339591.94
6644,1518086.19
6645,1210836.9
6646,1277313.95
6647,1292575.03
6648,1377266.47
6649,1160712.39
6650,1255780.69
6651,1454334.24
6652,1355955.2
6653,1423244.24
6654,1523286.65
6655,1285436.4
6656,1232806.04
6657,1370717.05
6658,1674298.87
6659,1402868.66
6660,1509021.4
6661,1239195.99
6662,1372452.79
6663,1413374.71
6664,1526228.85
6665,1380859.07
6666,1479788.74
6667,1407080.31
6668,1375974.51
6669,1258447.37
6670,1429770.47
6671,1450070.23
6672,1297712.47
6673,1260445.13
6674,1315631.41
6675,1401103.47
6676,1689792.73
6677,1708825.86
6678,1321336.63
6679,1436454.58
6680,1486047.03
6681,1319039.83
6682,1269032.15
6683,1452286.95
6684,1325045.99
6685,1140056.21
6686,1469279.32
6687,1377881.47
6688,1395371.69
6689,1307147.05
6690,1320915.22
6691,1355531.09
6692,1502241.6
6693,1253787.55
6694,1300239.67
6695,1395351.06
6696,1326310.83
6697,1286029.26
6698,1251306.78
6699,1366496.22
6700,1135199.01
6701,1510969.04
6702,1384597.93
6703,1337008.62
6704,1266603.34
6705,1366802.82
6706,1142902.12
6707,1544407.39
6708,1115201.79
6709,1485946.17
6710,1405738.61
6711,1404849.8
6712,1491440.83
6713,1409413.48
6714,1415194.02
6715,1393422.3
6716,1433912.19
6717,1122763.17
6718,1286032
6719,1323927.57
6720,1282331.83
6721,1349388.95
6722,1357958.97
6723,1415114.05
6724,1706997.92
6725,1808416.08
6726,1183258.88
6727,1559980.89
6728,1578959.44
6729,1415900.01
6730,1371051.83
6731,1276676.58
6732,1517637.95
6733,1297387.4
6734,1322634.73
6735,1315928.13
6736,1414373.8
6737,1270204.06
6738,1273227.93
6739,1403897.32
6740,1420153.93
6741,1408524.51
6742,1406889.66
6743,1302040.21
6744,1382225.53
6745,1355964.64
6746,1400465.76
6747,1311100.19
6748,1323287.33
6749,1224792.96
6750,1454100.04
6751,1411859.48
6752,1535355.38
6753,1277958.96
6754,1465301.29
6755,1366016.49
6756,1135268.59
6757,1354449.29
6758,1235579.2
6759,1486040.6
6760,1408233.47
6761,1267137.81
6762,1143893.1
6763,1618944.48
6764,1472368.5
6765,1578812.66
6766,1348111.06
6767,1228292.25
6768,1574137.62
6769,1314226.91
6770,1401115.32
6771,1379112.4
6772,1429071.65
6773,1115319.49
6774,1449699.24
6775,1419940.41
6776,1239321.69
6777,1354990.39
6778,1408838.36
6779,1331896.57
6780,1298573.53
6781,1118660.49
6782,1511378.25
6783,1430032.32
6784,1403819.94
6785,1316240.22
6786,1406374.15
6787,1522376.83
6788,1362477.47
6789,1260648.15
6790,1474211.47
6791,1454305.07
6792,1341072.18
6793,1395094.39
6794,1391149.78
6795,1288575.64
6796,1487966.05
6797,1309354.84
6798,1340922.9
6799,1328169.67
6800,1550335.2
6801,1528431.47
6802,1389473.23
6803,1194267.13
6804,1354379.71
6805,1544473.07
6806,1249662.92
6807,1444010.94
6808,1519937.99
6809,1557175.78
6810,1362014.49
6811,1381830.84
6812,1347724.09
6813,1233506.62
6814,1431035.68
6815,1345092.27
6816,1405892.92
6817,1351964.93
6818,1594250.08
6819,1364046.88
6820,1404083.31
6821,1500628.05
6822,1223103.06
6823,1419932.32
6824,1282629.84
6825,1348619.73
6826,1483650.91
6827,1578806.4
6828,1473598.15
6829,1191321.39
6830,1368433.15
6831,1674683.17
6832,1348886.15
6833,1416841.85
6834,1609210.97
6835,1510386.59
6836,1416030.57
6837,1503408.91
6838,1449859.11
6839,1209483.36
6840,1193768.7
6841,1575719.54
6842,1389817.67
6843,1174048.03
6844,1523417.59
6845,1567387.24
6846,1170868.14
6847,1395868.66
6848,1539533.66
6849,1504310.45
6850,1429879.81
6851,1197030.15
6852,1408723.64
6853,1419644
6854,1818068.93
6855,1377497.74
6856,1355263.07
6857,1803688
6858,1391810.62
6859,1473449.13
6860,1585021.31
6861,1380062.11
6862,1419937.34
6863,1652191.56
6864,1169524.82
6865,1313422.73
6866,1255858.19
6867,1196493.22
6868,1538205.15
6869,1525903.92
6870,1350399.55
6871,1163334.76
6872,1568683.01
6873,1584288.86
6874,1352178.71
6875,1637590.14
6876,1235800.62
6877,1353674.41
6878,1335425.85
6879,1369594.53
6880,1273926.87
6881,1415909.62
6882,1345083.78
6883,1313039.15
6884,1149631.76
6885,1547572.26
6886,1645291.05
6887,1238593.99
6888,1473517.48
6889,1164653.21
6890,1234893.34
6891,1174336.94
6892,1379126.78
6893,1373099.54
6894,1406272.65
6895,1630047.92
6896,1734104.09
6897,1376142.73
6898,1376536.02
6899,1704134.59
6900,1204121.02
6901,1360422.58
6902,1445835.12
6903,1552686.42
6904,1391858.65
6905,1420265.08
6906,1486958.16
6907,1441081.25
6908,1220055.45
6909,1262261.86
6910,1518270.88
6911,1292738.45
6912,1412599.53
6913,1367365.25
6914,1508595.21
6915,1573822.58
6916,1148327.02
6917,1386054.07
6918,1397735.24
6919,1379488.11
6920,1277983.01
6921,1295165.37
6922,1368284.71
6923,1588800.36
6924,1233043.85
6925,1297763.75
6926,1345180.07
6927,1185971.66
6928,1399112.75
6929,1433969.98
6930,1323830.69
6931,1365906.21
6932,1319064.14
6933,1594221.51
6934,1404021.63
6935,1335196.42
6936,1489172.93
6937,1448324.21
6938,1537384.78
6939,1342795.65
6940,1488680.31
6941,1286386.57
6942,1326129.57
6943,1463611.01
6944,1379883.04
6945,1368618.26
6946,1627739.18
6947,1326426.14
6948,1295589.01
6949,1480568.85
6950,1089944.08
6951,1296234.57
6952,1490965.12
6953,1436939.54
6954,1510195.22
6955,1202060.82
6956,1506461.97
6957,1443305.58
6958,1234585.63
6959,1314194.67
6960,1260246.76
6961,1471504.84
6962,1556782.76
6963,1476846.39
6964,1611669.37
6965,1305649.6
6966,1279945
6967,1135445.28
6968,1341046.17
6969,1293396.99
6970,1567627.5
6971,1292367.46
6972,1507325.43
6973,1324261.41
6974,1587989.41
6975,1384833.8
6976,1503445.13
6977,1425471.38
6978,1368328.7
6979,1191566.64
6980,1404791.13
6981,1302122.71
6982,1554655.1
6983,1306364.42
6984,1212354.3
6985,1412177.84
6986,1560485.37
6987,1255076.49
6988,1435679.95
6989,1286102.94
6990,1414053.8
6991,1286697.74
6992,1369230.27
6993,1326459.4
6994,1251670.79
6995,1230366.58
6996,1560668.29
6997,1373938.06
6998,1383505.81
6999,1234595.87
7000,1279985.42
7001,1519808.92
7002,1219328.19
7003,1493889.77
7004,1199429.33
7005,1216988.93
7006,1391542.79
7007,1548264.04
7008,1259070.28
7009,1213396.87
7010,1404862.79
7011,1527159.29
7012,1330159.42
7013,1281336.12
7014,1406106.56
7015,1379325.54
7016,1398006.2
7017,1447567.24
7018,1608544.47
7019,1430181.83
7020,1171904.14
7021,1481426.16
7022,1379616.32
7023,1460442.05
7024,1451170.97
7025,1291967.49
7026,1467492.43
7027,1363319.38
7028,1346556.42
7029,1444953.1
7030,1249908.38
7031,1184533.08
7032,1447672.63
7033,1313010.05
7034,1386421.66
7035,1236538.58
7036,1193042.92
7037,1364547.16
7038,1308189.92
7039,1392819.3
7040,1278473.85
7041,1385254.25
7042,1410141.4
7043,1775353.51
7044,1334756.31
7045,1283372.03
7046,1468552.01
7047,1376194.77
7048,1190259.75
7049,1565746.21
7050,1523059.82
7051,1479822.5
7052,1118396.71
7053,1339269.21
7054,1348236.21
7055,1372956.97
7056,1463010.9
7057,1067087.95
7058,1389796.61
7059,1404615.29
7060,1652469.44
7061,1405872.76
7062,1530361.87
7063,1295914.64
7064,1310429.52
7065,1462274.16
7066,1142292.85
7067,1507654.21
7068,1490051.92
7069,1175856.57
7070,1135602.87
7071,1272149.73
7072,1265413.48
7073,1331817.46
7074,1302112.29
7075,1392535.88
7076,1307245.44
7077,1537236.58
7078,1476423.88
7079,1435170.94
7080,1317944.65
7081,1365529.52
7082,1166617.99
7083,1437052.51
7084,1330793.06
7085,1402607.01
7086,1388108.67
7087,1457252.18
7088,1233151.27
7089,1753334.08
7090,1287189.59
7091,1357721.98
7092,1485473.25
7093,1281920.95
7094,1224827.08
7095,1316550.2
7096,1471648.99
7097,1303351.31
7098,1350235.63
7099,1348978.85
7100,1350040.59
7101,1599609.18
7102,1290646.49
7103,1427182.67
7104,1515157.43
7105,1224603.32
7106,1225146.86
7107,1764744.59
7108,1216058.93
7109,1537411.95
7110,1331054.78
7111,1429757.85
7112,1282428.73
7113,1577319.77
7114,1526938.24
7115,1466761.48
7116,1214788.36
7117,1498082.24
7118,1367689.68
7119,1251490.96
7120,1410220.29
7121,1413015.16
7122,1341084.43
7123,1447950.01
7124,1584864.18
7125,1404628.22
7126,1280482.32
7127,1172235.23
7128,1494087.66
7129,1625261.68
7130,1579276.53
7131,1287376.62
7132,1594930.07
7133,1368692.76
7134,1385350.69
7135,1395522.93
7136,1455791.6
7137,1586832.69
7138,1451208.86
7139,1216340.91
7140,1363625.42
7141,1425097.42
7142,1279644.58
7143,1468496.81
7144,1350031.2
7145,1522454.74
7146,1389707.92
7147,1699006.26
7148,1402377.39
7149,1595573.44
7150,1384170.91
7151,1454182.37
7152,1320743.15
7153,1250912.08
7154,1542852.58
7155,1300506.26
7156,1592457.29
7157,1224063.1
7158,1356282.5
7159,1618130.12
7160,1233861.9
7161,1378091.56
7162,1421561.78
7163,1701992.52
7164,1357275.24
7165,1236159.09
7166,1312925.82
7167,1135702.29
7168,1336785.32
7169,1584466.49
7170,1437891.65
7171,1138058.7
7172,1347280.05
7173,1537610.41
7174,1453698.92
7175,1424652.86
7176,1256999.14
7177,1227243.86
7178,1644563.37
7179,1539566.92
7180,1363910.64
7181,1419249.01
7182,1534446.79
7183,1419181.34
7184,1426232.8
7185,1289296.82
7186,1356227.05
7187,1333923.71
7188,1363345.46
7189,1462370.15
7190,1160723.23
7191,1599895.82
7192,1387664.06
7193,1191441.7
7194,1279933.93
7195,1412080.99
7196,1394203.17
7197,1661970.38
7198,1411036.05
7199,1480447.56
7200,1363530.19
7201,1458587.6
7202,1203167.31
7203,1287212.61
7204,1393805.98
7205,1383032.62
7206,1336483.47
7207,1434344.05
7208,1671334.38
7209,1272338.36
7210,1276087.02
7211,1290464.48
7212,1451085.26
7213,1310925.63
7214,1210839.89
7215,1440031.19
7216,1233672.53
7217,1329367.86
7218,1489399.77
7219,1366824.06
7220,1118707.1
7221,1328879.17
7222,1291470.58
7223,1605546.33
7224,1592370.01
7225,1325050.84
7226,1489739.73
7227,1440065.44
7228,1131830.91
7229,1362601.61
7230,1307329.43
7231,1071441.52
7232,1230356.57
7233,1384108.19
7234,1618500.32
7235,1148322.96
7236,1254376.84
7237,1338254.58
7238,1267503.73
7239,1186214.62
7240,1544925.18
7241,1410609.4
7242,1245878.5
7243,1259435.47
7244,1128591.27
7245,1508082.12
7246,1655473.53
7247,1610965.5
7248,1320100.94
7249,1220266.49
7250,1304962.3
7251,1235796.73
7252,1609119.13
7253,1354794.27
7254,1659373.82
7255,1512385.35
7256,1316058.22
7257,1635504.91
7258,1194046.55
7259,1409594.28
7260,1390013.87
7261,1442653.47
7262,1214978.24
7263,1502292.3
7264,1364565.69
7265,1529110.5
7266,1396328.41
7267,1334073.18
7268,1387826.76
7269,1524811.01
7270,1377536.93
7271,1753871.47
7272,1425647.3
7273,1351524.85
7274,1477560.95
7275,1605502.22
7276,1524628.66
7277,1243070.25
7278,1374300.5
7279,1432729.4
7280,1295935.84
7281,1427837.59
7282,1289796.16
7283,1406244.24
7284,1470390.01
7285,1791194.29
7286,1360668.61
7287,1500590.08
7288,1352127
7289,1485533.17
7290,1516360.08
7291,1362561.98
7292,1175193.42
7293,1361503.17
7294,1366432.12
7295,1291614.7
7296,1409290.07
7297,1298790.68
7298,1463768.94
7299,1555277.08
7300,1426717.04
7301,1331389.94
7302,1260553.35
7303,1564210.54
7304,1323412.98
7305,1267592.73
7306,1427375.74
7307,1698030.12
7308,1661330.96
7309,1461576.31
7310,1311847.95
7311,1292151.19
7312,1281966.08
7313,1326301.18
7314,1371398.43
7315,1457727.54
7316,1308434.26
7317,1428604.03
7318,1505993.36
7319,1582340.27
7320,1439845.01
7321,1252880.27
7322,1207427.61
7323,1256696.74
7324,1334347.41
7325,1491975.41
7326,1460626.45
7327,1497852.53
7328,1292538.97
7329,1331887.64
7330,1204534.3
7331,1516615.14
7332,1421909.46
7333,1323266.27
7334,1223024.08
7335,1278513.86
7336,1273239.27
7337,1284551.33
7338,1283198.11
7339,1475152.32
7340,1536420.9
7341,1397347
7342,1397008.16
7343,1510404.32
7344,1222019.79
7345,1281202.12
7346,1236649.9
7347,1351705.76
7348,1420445.84
7349,1278793.92
7350,1316232.27
7351,1426192.34
7352,1253825.15
7353,1348021.81
7354,1294003.9
7355,1397516.86
7356,1485615.55
7357,1831031.76
7358,1397994.32
7359,1540124.08
7360,1470261.04
7361,1342436.47
7362,1525329.28
7363,1514973.9
7364,1374433
7365,1383019.11
7366,1311881.5
7367,1246366.76
7368,1553084.19
7369,1270468.19
7370,1232309.09
7371,1269700.52
7372,1499976.8
7373,1303473.75
7374,1476403.44
7375,1419170.02
7376,1358066.41
7377,1204375.41
7378,1544419.08
7379,1284267.43
7380,1501110.08
7381,1436451.44
7382,1274865.1
7383,1335568.98
7384,1444371.81
7385,1312047.49
7386,1585859.44
7387,1404086.55
7388,1310941.06
7389,1355407.07
7390,1345591.04
7391,1381687.89
7392,1463899.7
7393,1529224.25
7394,1199862.76
7395,1552362.62
7396,1541328.57
7397,1362373.79
7398,1302081.17
7399,1513309.74
7400,1327698.64
7401,1365765.29
7402,1294480.61
7403,1345690.28
7404,1363664.21
7405,1486412.04
7406,1407368.48
7407,1425045.39
7408,1351556.31
7409,1177218.52
7410,1647511.53
7411,1612217.73
7412,1508198
7413,1523756.12
7414,1393051.53
7415,1354313.34
7416,1426605.63
7417,1123464.07
7418,1343964.07
7419,1316895.54
7420,1371869.85
7421,1268241.19
7422,1384881.64
7423,1532030.58
7424,1361051.28
7425,1313779.86
7426,1253948.39
7427,1363361.34
7428,1432362
7429,1579528.16
7430,1393233.38
7431,1341480.61
7432,1282555.45
7433,1547153.68
7434,1254104.75
7435,1288476.38
7436,1351154.41
7437,1521707.81
7438,1308394.62
7439,1177464.55
7440,1481832.45
7441,1647918.79
7442,1389328
7443,1259425.21
7444,1215140.93
7445,1204621.38
7446,1558446.46
7447,1373673.98
7448,1790625.39
7449,1371556.04
7450,1201072.11
7451,1392966.11
7452,1561553.91
7453,1484187.14
7454,1518934.02
7455,1433857.61
7456,1368890.47
7457,1193228.09
7458,1332080.34
7459,1223642.16
7460,1269280.4
7461,1226494.13
7462,1213899.22
7463,1426201.24
7464,1466312.79
7465,1347292.39
7466,1636489.79
7467,1646221.25
7468,1360881.97
7469,1419965.37
7470,1364579.43
7471,1679360.86
7472,1348238.16
7473,1474954.59
7474,1350275.92
7475,1392043.15
7476,1458546.98
7477,1233824.73
7478,1440838.15
7479,1657521.87
7480,1191726.75
7481,1204980.5
7482,1390732.28
7483,1601602.84
7484,1311993.39
7485,1482542.21
7486,1608209.63
7487,1259569.58
7488,1262563.7
7489,1422280.38
7490,1423343.59
7491,1337089.24
7492,1166573.3
7493,1430385.29
7494,1403071.6
7495,1315777.16
7496,1533649.75
7497,1420763.49
7498,1594816.59
7499,1291417.16
7500,1650640.12
7501,1565201.22
7502,1163827
7503,1356901.95
7504,1628864.82
7505,1299007.67
7506,1398575.77
7507,1276022.52
7508,1351861.31
7509,1437570.09
7510,1559233.28
7511,1374868.26
7512,1392971.88
7513,1324211.19
7514,1223700.82
7515,1295301.62
7516,1397295.76
7517,1266840.02
7518,1290549.89
7519,1582761.52
7520,1365023.09
7521,1406597.48
7522,1517626.6
7523,1480805.12
7524,1292317.05
7525,1443095.87
7526,1355012.63
7527,1402554.16
7528,1373033.86
7529,1136225.8
7530,1345886.15
7531,1550503.16
7532,1414468.15
7533,1533343.5
7534,1411193.42
7535,1367342.67
7536,1376715.31
7537,1406673.78
7538,1317726.47
7539,1437446.79
7540,1239841.17
7541,1295160.58
7542,1414407.29
7543,1328138.79
7544,1370517.86
7545,1689827.4
7546,1280636.99
7547,1046566.48
7548,1304892.61
7549,1603987.74
7550,1359346.25
7551,1332321.65
7552,1128599.06
7553,1315579.56
7554,1292979
7555,1311508.81
7556,1395152.99
7557,1191646.62
7558,1366515.17
7559,1232142.65
7560,1208373.17
7561,1308002.26
7562,1453146.8
7563,1424662.92
7564,1314204.66
7565,1368295.95
7566,1220412.99
7567,1177894.04
7568,1261961.26
7569,1397054.68
7570,1392198.61
7571,1496626.53
7572,1237909.32
7573,1224792.3
7574,1376869.96
7575,1409816.98
7576,1144551.25
7577,1668459.98
7578,1487864.52
7579,1350891.06
7580,1498227.09
7581,1238736.56
7582,1574934.49
7583,1504786.24
7584,1363359.82
7585,1363239.31
7586,1389956.37
7587,1370123.16
7588,1642327.11
7589,1356462.75
7590,1235642.17
7591,1408436.33
7592,1362864.88
7593,1397375.86
7594,1445931.2
7595,1253275.05
7596,1146131.89
7597,1318857.54
7598,1445315.13
7599,1441775.26
7600,1535184.78
7601,1368634.37
7602,1246576.74
7603,1278716.31
7604,1577034.67
7605,1523417.2
7606,1336455.86
7607,1497620.34
7608,1505525.43
7609,1479467.57
7610,1578015.97
7611,1582404.88
7612,1493410.11
7613,1392295.43
7614,1394627.62
7615,1379057.65
7616,1782907.97
7617,1416464.54
7618,1305658.9
7619,1265924.7
7620,1353555.03
7621,1212839.28
7622,1506526.5
7623,1250782.6
7624,1397702.22
7625,1464315.93
7626,1462491.21
7627,1438011.68
7628,1193541.25
7629,1463136.27
7630,1565630.08
7631,1386917.99
7632,1568028.55
7633,1228590.28
7634,1518452.5
7635,1361626.6
7636,1542233.53
7637,1496069.43
7638,1270596.11
7639,1519208.1
7640,1317889.73
7641,1376507.85
7642,1229884.98
7643,1289577.72
7644,1665668.59
7645,1237571.03
7646,1327359.6
7647,1602252.17
7648,1322009.11
7649,1716764.63
7650,1261624.13
7651,1597142.84
7652,1301663.54
7653,1628763.21
7654,1558834.1
7655,1313693.19
7656,1301352.15
7657,1370989.02
7658,1406727.77
7659,1378572.21
7660,1550322.33
7661,1307144.35
7662,1319286.11
7663,1430687.1
7664,1192611.33
7665,1496960.07
7666,1317540.35
7667,1493440.1
7668,1444980.8
7669,1184597.89
7670,1458319.08
7671,1523397.54
7672,1345317.18
7673,1366391.63
7674,1271319.5
7675,1359382.97
7676,1464288.08
7677,1271377.94
7678,1243799.39
7679,1273574.11
7680,1148285.48
7681,1449761.7
7682,1344823.03
7683,1624397.23
7684,1385583.26
7685,1530401.18
7686,1332034.69
7687,1281626.78
7688,1370389.09
7689,1254667.96
7690,1211077.26
7691,1545971.17
7692,1395802.5
7693,1802439.13
7694,1396129.54
7695,1436386.31
7696,1346545.15
7697,1317418.84
7698,1170097.04
7699,1428078.29
7700,1165548.31
7701,1362639.71
7702,1370263.28
7703,1358747.83
7704,1617121.26
7705,1317795.53
7706,1650807.28
7707,1513603.58
7708,1353697.71
7709,1365375
7710,1284290.78
7711,1303750.51
7712,1191502.71
7713,1300628.77
7714,1322196.42
7715,1243566.57
7716,1350203.98
7717,1571199.78
7718,1209014.27
7719,1354491.73
7720,1268376.3
7721,1289388.88
7722,1292613.93
7723,1403324.32
7724,1606300.1
7725,1277424.62
7726,1440352.43
7727,1569691.18
7728,1440229.2
7729,1538243.97
7730,1342396.26
7731,1520543.45
7732,1434588.71
7733,1471161.12
7734,1189937.8
7735,1562341.69
7736,1315226.15
7737,1252525.3
7738,1319136.45
7739,1295250.64
7740,1396921.53
7741,1414486.56
7742,1353898.31
7743,1279589.65
7744,1736322.11
7745,1209832.29
7746,1221272.5
7747,1349639.69
7748,1542241.8
7749,1354007.44
7750,1720228.02
7751,1412834.54
7752,1354718
7753,1152543.4
7754,1423834.82
7755,1431623.95
7756,1393543.62
7757,1174916.55
7758,1487677.49
7759,1239702.42
7760,1395073.34
7761,1444781.18
7762,1321459.53
7763,1485309.26
7764,1701757.77
7765,1407685.38
7766,1383612.89
7767,1580233.83
7768,1216434.29
7769,1620481.65
7770,1439155.71
7771,1532367.41
7772,1585375.38
7773,1476098.73
7774,1254507.6
7775,1362124.05
7776,1195007.82
7777,1585373.16
7778,1328416.94
7779,1446282.9
7780,1630046.05
7781,1389046.91
7782,1425517.57
7783,1474404.65
7784,1350520.22
7785,1304199.53
7786,1466208.66
7787,1283740.46
7788,1479572.23
7789,1271801
7790,1373422.77
7791,1488655.61
7792,1502460.46
7793,1598889.97
7794,1588186.85
7795,1422067.62
7796,1391000.8
7797,1492574.8
7798,1537858.45
7799,1590852.18
7800,1481935.36
7801,1339473.46
7802,1405956.27
7803,1489640.27
7804,1125283.88
7805,1331436.31
7806,1356284.56
7807,1491468.23
7808,1352056.69
7809,1636317.06
7810,1475380.12
7811,1369713.46
7812,1486883.17
7813,1434169.63
7814,1539442.94
7815,1574774.97
7816,1506934.51
7817,1244616.05
7818,1718062.92
7819,1562142.99
7820,1379386.45
7821,1231094.25
7822,1290811.54
7823,1290022.65
7824,1289509.57
7825,1396383.93
7826,1616051.01
7827,1453827.42
7828,1385844.5
7829,1351932.66
7830,1591699.27
7831,1669373.39
7832,1253739.22
7833,1236071.37
7834,1319207.83
7835,1383939.82
7836,1230656.89
7837,1345428.54
7838,1177386.03
7839,1271558.49
7840,1315040.84
7841,1137396.78
7842,1524290.13
7843,1373307.66
7844,1565269.1
7845,1481685.16
7846,1539349.68
7847,1211468.37
7848,1627054.74
7849,1387114.54
7850,1404910.12
7851,1299858.52
7852,1258049.9
7853,1339061.34
7854,1276411.75
7855,1425481.45
7856,1410439.1
7857,1356512.07
7858,1370341.93
7859,1691215.58
7860,1387595.1
7861,1548802.39
7862,1244289.08
7863,1239190.97
7864,1388420.93
7865,1449299.09
7866,1331807.81
7867,1380794.31
7868,1416817.55
7869,1313228.3
7870,1169591.1
7871,1367889.03
7872,1198188.27
7873,1324617.88
7874,1433130.49
7875,1400362.01
7876,1130370.07
7877,1529790
7878,1108053.28
7879,1166708.27
7880,1438494.1
7881,1460194.62
7882,1299305.47
7883,1415519.85
7884,1395043.93
7885,1348792.22
7886,1443311.79
7887,1565711.31
7888,1620761.53
7889,1624316.75
7890,1261062.59
7891,1460903.53
7892,1400929.12
7893,1551873.43
7894,1319871.21
7895,1455441.68
7896,1354656.55
7897,1121832.99
