"sim","solar_system_original","agg_loss","claim_count"
224,"Oryn Delta",999539580.960401,402
225,"Bayesia System",885368200.589636,461
225,"Helionis Cluster",1283017357.72799,580
225,"Oryn Delta",2420480170.61353,383
226,"Bayesia System",1215773296.85914,511
226,"Helionis Cluster",1035454975.3242,551
226,"Oryn Delta",1334550719.88062,436
227,"Bayesia System",1611701689.66708,554
227,"Helionis Cluster",1722954297.8324,566
227,"Oryn Delta",1237840906.39905,455
228,"Bayesia System",1515148508.38083,552
228,"Helionis Cluster",1140042320.78999,510
228,"Oryn Delta",1280253871.63437,395
229,"Bayesia System",966083298.057166,451
229,"Helionis Cluster",1757194411.85301,578
229,"Oryn Delta",1110508620.05063,314
230,"Bayesia System",1266590931.17863,406
230,"Helionis Cluster",1235789635.68448,503
230,"Oryn Delta",741989176.72645,360
231,"Bayesia System",1483155980.84698,541
231,"Helionis Cluster",1047507179.84658,447
231,"Oryn Delta",816623383.180331,320
232,"Bayesia System",1207402317.50238,497
232,"Helionis Cluster",1379217390.94317,503
232,"Oryn Delta",665465290.40195,343
233,"Bayesia System",1878988094.81036,576
233,"Helionis Cluster",1241638663.57008,439
233,"Oryn Delta",794471778.277968,364
234,"Bayesia System",1352525729.64485,491
234,"Helionis Cluster",1427391890.53535,536
234,"Oryn Delta",869239891.666498,352
235,"Bayesia System",1770417284.57461,466
235,"Helionis Cluster",1030160914.74162,461
235,"Oryn Delta",521965345.36978,307
236,"Bayesia System",1542157711.4693,490
236,"Helionis Cluster",1342619383.29148,561
236,"Oryn Delta",695553859.0062,299
237,"Bayesia System",1193733897.32321,463
237,"Helionis Cluster",1815246946.40763,558
237,"Oryn Delta",1480958930.56329,401
238,"Bayesia System",1404632834.21322,493
238,"Helionis Cluster",1384348331.87976,526
238,"Oryn Delta",1356014951.72004,379
239,"Bayesia System",968562636.43788,488
239,"Helionis Cluster",1304183718.03792,552
239,"Oryn Delta",1026345356.68602,383
240,"Bayesia System",1353485479.89439,514
240,"Helionis Cluster",3638231852.4396,561
240,"Oryn Delta",632889643.074675,301
241,"Bayesia System",2402124167.77024,570
241,"Helionis Cluster",1452455679.22674,556
241,"Oryn Delta",868366057.883187,315
242,"Bayesia System",1181859098.25237,548
242,"Helionis Cluster",2060746586.96223,652
242,"Oryn Delta",1486867144.70818,452
243,"Bayesia System",1223600083.76915,484
243,"Helionis Cluster",1302563706.60527,558
243,"Oryn Delta",1166850822.37805,321
244,"Bayesia System",2180825527.27209,482
244,"Helionis Cluster",1539446464.43342,581
244,"Oryn Delta",1463597234.7967,377
245,"Bayesia System",1627183390.57406,483
245,"Helionis Cluster",3682452456.71292,502
245,"Oryn Delta",1210964378.60667,462
246,"Bayesia System",900031087.258685,483
246,"Helionis Cluster",2321264034.25038,519
246,"Oryn Delta",983675586.029017,410
247,"Bayesia System",1671592281.11837,523
247,"Helionis Cluster",1727956848.22048,580
247,"Oryn Delta",1266615022.01303,420
248,"Bayesia System",1093037727.36565,510
248,"Helionis Cluster",1532962062.82995,641
248,"Oryn Delta",947162832.230184,363
249,"Bayesia System",1621941294.20503,610
249,"Helionis Cluster",2089535078.82534,494
249,"Oryn Delta",1673913343.96002,341
250,"Bayesia System",1429060838.69476,449
250,"Helionis Cluster",1372456715.09311,650
250,"Oryn Delta",971810740.311865,343
251,"Bayesia System",1161820122.94547,491
251,"Helionis Cluster",1257417588.3693,485
251,"Oryn Delta",850796314.896096,365
252,"Bayesia System",852182070.105394,404
252,"Helionis Cluster",1930913345.39934,548
252,"Oryn Delta",1067837096.9866,411
253,"Bayesia System",1294320421.22551,481
253,"Helionis Cluster",1214553318.74834,624
253,"Oryn Delta",786376612.969128,358
254,"Bayesia System",1417113408.70558,483
254,"Helionis Cluster",1502057421.22054,502
254,"Oryn Delta",948817585.505107,317
255,"Bayesia System",1400746426.66876,484
255,"Helionis Cluster",1454095944.86347,524
255,"Oryn Delta",739488486.988123,325
256,"Bayesia System",1249010765.2863,485
256,"Helionis Cluster",1231801904.67202,515
256,"Oryn Delta",874911113.869055,356
257,"Bayesia System",2097802147.10697,489
257,"Helionis Cluster",1160542885.16286,575
257,"Oryn Delta",926212226.012623,360
258,"Bayesia System",1340547764.28204,445
258,"Helionis Cluster",1051090510.25701,514
258,"Oryn Delta",764555520.334199,315
259,"Bayesia System",1375410734.86797,510
259,"Helionis Cluster",1139404631.3434,604
259,"Oryn Delta",1041577881.84672,424
260,"Bayesia System",1373507750.76686,472
260,"Helionis Cluster",1776722164.59926,552
260,"Oryn Delta",724150507.025658,331
261,"Bayesia System",1110545756.57823,439
261,"Helionis Cluster",1342034795.97268,539
261,"Oryn Delta",695671598.763554,308
262,"Bayesia System",1192041746.03004,463
262,"Helionis Cluster",1387914729.24088,596
262,"Oryn Delta",1324496645.43102,395
263,"Bayesia System",2691439674.62129,496
263,"Helionis Cluster",1568324654.36899,511
263,"Oryn Delta",994535767.069521,378
264,"Bayesia System",855580525.372572,432
264,"Helionis Cluster",1681699224.76665,632
264,"Oryn Delta",959339444.817533,413
265,"Bayesia System",1131205921.77337,517
265,"Helionis Cluster",2751875881.27324,594
265,"Oryn Delta",6110175994.30563,378
266,"Bayesia System",1205677812.78833,532
266,"Helionis Cluster",1847127786.52211,618
266,"Oryn Delta",854221282.380876,338
267,"Bayesia System",1078325855.8327,505
267,"Helionis Cluster",1004555406.92739,510
267,"Oryn Delta",784385965.440374,397
268,"Bayesia System",1292062445.69618,464
268,"Helionis Cluster",1446415357.89265,611
268,"Oryn Delta",862824686.695892,353
269,"Bayesia System",1775950334.93478,536
269,"Helionis Cluster",2028991619.27249,604
269,"Oryn Delta",925188044.115427,326
270,"Bayesia System",1068083401.1899,426
270,"Helionis Cluster",1398273994.766,510
270,"Oryn Delta",814323920.671011,329
271,"Bayesia System",1009803852.38956,434
271,"Helionis Cluster",1503211904.24731,659
271,"Oryn Delta",660588593.147038,338
272,"Bayesia System",1271236069.2903,490
272,"Helionis Cluster",1534367393.49833,522
272,"Oryn Delta",753120865.902408,309
273,"Bayesia System",1025197251.66724,440
273,"Helionis Cluster",1500975060.8556,608
273,"Oryn Delta",845989111.223314,340
274,"Bayesia System",1146805941.44709,498
274,"Helionis Cluster",1174670536.46011,454
274,"Oryn Delta",844362472.555854,432
275,"Bayesia System",1175035554.34861,425
275,"Helionis Cluster",1804150241.30663,518
275,"Oryn Delta",753637088.367072,374
276,"Bayesia System",1089895913.17816,439
276,"Helionis Cluster",1382055251.53702,555
276,"Oryn Delta",1566169564.29701,349
277,"Bayesia System",1018822985.60888,521
277,"Helionis Cluster",1526238689.88299,577
277,"Oryn Delta",1062581813.16782,338
278,"Bayesia System",1406233348.89691,508
278,"Helionis Cluster",2591043111.68488,565
278,"Oryn Delta",925744722.419316,401
279,"Bayesia System",1465064881.90416,496
279,"Helionis Cluster",2696061871.03576,489
279,"Oryn Delta",916373591.360679,387
280,"Bayesia System",2030441478.48876,498
280,"Helionis Cluster",1278853469.33924,474
280,"Oryn Delta",1331763796.92909,402
281,"Bayesia System",1232301581.1124,610
281,"Helionis Cluster",1312038083.21107,580
281,"Oryn Delta",800080040.425853,406
282,"Bayesia System",1246150019.30034,474
282,"Helionis Cluster",2328807829.98779,543
282,"Oryn Delta",985362928.63775,332
283,"Bayesia System",1556285653.29383,572
283,"Helionis Cluster",1321788423.81624,511
283,"Oryn Delta",953610513.157811,361
284,"Bayesia System",1801294545.74964,560
284,"Helionis Cluster",1809251573.67098,637
284,"Oryn Delta",2067696146.08267,407
285,"Bayesia System",1830766308.64117,480
285,"Helionis Cluster",2884471521.62058,504
285,"Oryn Delta",658577441.726513,341
286,"Bayesia System",964545673.886803,453
286,"Helionis Cluster",1048614750.25455,467
286,"Oryn Delta",732258886.752205,343
287,"Bayesia System",989859165.518194,465
287,"Helionis Cluster",1971302035.24179,559
287,"Oryn Delta",961442492.222078,360
288,"Bayesia System",1952903596.91701,516
288,"Helionis Cluster",1537944981.57132,592
288,"Oryn Delta",915527533.920279,403
289,"Bayesia System",1148887440.11974,447
289,"Helionis Cluster",1442131444.60694,524
289,"Oryn Delta",1280007030.44729,406
290,"Bayesia System",1810708131.94722,504
290,"Helionis Cluster",1330997217.02764,604
290,"Oryn Delta",1105287061.11545,355
291,"Bayesia System",1342253559.95075,547
291,"Helionis Cluster",1073648775.84835,566
291,"Oryn Delta",1482513070.64413,371
292,"Bayesia System",1192946919.01323,536
292,"Helionis Cluster",1192125365.92338,527
292,"Oryn Delta",1086004630.29718,436
293,"Bayesia System",1174917368.08852,523
293,"Helionis Cluster",1806719797.21112,573
293,"Oryn Delta",838231508.943864,283
294,"Bayesia System",1268063649.0526,555
294,"Helionis Cluster",2048448258.97648,495
294,"Oryn Delta",871139147.492907,386
295,"Bayesia System",1114256601.01671,529
295,"Helionis Cluster",1423304100.15991,505
295,"Oryn Delta",757677486.905751,332
296,"Bayesia System",1207224966.99994,438
296,"Helionis Cluster",1251549110.73011,486
296,"Oryn Delta",1089446028.69236,294
297,"Bayesia System",970532315.046144,447
297,"Helionis Cluster",1198940628.54178,495
297,"Oryn Delta",606524390.072952,344
298,"Bayesia System",1114709086.87073,446
298,"Helionis Cluster",1272906182.90494,543
298,"Oryn Delta",804809648.493672,371
299,"Bayesia System",1676039118.8602,490
299,"Helionis Cluster",1286103256.13743,566
299,"Oryn Delta",627794780.212142,350
300,"Bayesia System",1144048564.41908,474
300,"Helionis Cluster",1225860065.38799,591
300,"Oryn Delta",702168876.967384,345
301,"Bayesia System",1829799045.18386,581
301,"Helionis Cluster",1076163711.64286,528
301,"Oryn Delta",755038709.683183,388
302,"Bayesia System",863334517.980934,504
302,"Helionis Cluster",2339586401.0505,552
302,"Oryn Delta",856400894.474797,367
303,"Bayesia System",1162869333.68243,456
303,"Helionis Cluster",1748625388.88262,515
303,"Oryn Delta",983119843.735216,387
304,"Bayesia System",997313994.395245,517
304,"Helionis Cluster",1615496554.0924,595
304,"Oryn Delta",876879075.493032,381
305,"Bayesia System",719311629.535682,445
305,"Helionis Cluster",1004938012.323,505
305,"Oryn Delta",995028912.691941,393
306,"Bayesia System",1328157857.26366,539
306,"Helionis Cluster",2301493316.21339,634
306,"Oryn Delta",1073885917.15172,272
307,"Bayesia System",1407679091.08658,595
307,"Helionis Cluster",1220928987.24568,531
307,"Oryn Delta",1223718734.77451,408
308,"Bayesia System",1094788836.29004,438
308,"Helionis Cluster",1589341168.02613,516
308,"Oryn Delta",1415819192.73029,351
309,"Bayesia System",1227560461.84084,509
309,"Helionis Cluster",1025884246.40428,517
309,"Oryn Delta",955746765.449411,395
310,"Bayesia System",1307763784.48119,488
310,"Helionis Cluster",1671365848.72017,519
310,"Oryn Delta",892992766.235777,404
311,"Bayesia System",1333073607.34819,473
311,"Helionis Cluster",1394197211.43712,636
311,"Oryn Delta",1098258838.98105,493
312,"Bayesia System",1687645863.54443,558
312,"Helionis Cluster",1104485556.1466,544
312,"Oryn Delta",634716582.62874,308
313,"Bayesia System",1007905755.96036,520
313,"Helionis Cluster",1453573178.59912,433
313,"Oryn Delta",723687008.422306,363
314,"Bayesia System",1306206814.05683,552
314,"Helionis Cluster",1306110766.72758,497
314,"Oryn Delta",947630904.003539,299
315,"Bayesia System",1106966017.6792,453
315,"Helionis Cluster",1290453511.08985,527
315,"Oryn Delta",872113957.909914,365
316,"Bayesia System",1188744345.07508,455
316,"Helionis Cluster",1289621288.27208,520
316,"Oryn Delta",1199603751.14583,346
317,"Bayesia System",1398362998.34235,538
317,"Helionis Cluster",2400886082.58951,509
317,"Oryn Delta",1591961223.47059,288
318,"Bayesia System",1014498417.65745,530
318,"Helionis Cluster",1115794040.07849,484
318,"Oryn Delta",741935006.415944,301
319,"Bayesia System",1517052445.84121,513
319,"Helionis Cluster",1475948672.50423,514
319,"Oryn Delta",1048446336.47626,351
320,"Bayesia System",1333768318.68378,498
320,"Helionis Cluster",1770369824.46358,561
320,"Oryn Delta",1078403338.66115,366
321,"Bayesia System",1155302059.43824,528
321,"Helionis Cluster",2171434310.46432,521
321,"Oryn Delta",631093729.146378,303
322,"Bayesia System",1027792086.9605,431
322,"Helionis Cluster",932589071.569041,496
322,"Oryn Delta",1226098485.00584,374
323,"Bayesia System",1685216223.01826,516
323,"Helionis Cluster",1084449029.18537,511
323,"Oryn Delta",1201003794.33576,385
324,"Bayesia System",1357675380.82295,475
324,"Helionis Cluster",1452019140.19798,459
324,"Oryn Delta",1287718949.60899,308
325,"Bayesia System",1516654313.74698,523
325,"Helionis Cluster",1779095881.12708,579
325,"Oryn Delta",1894182469.10839,419
326,"Bayesia System",1188632747.22236,503
326,"Helionis Cluster",1670392692.63532,604
326,"Oryn Delta",908235265.706296,354
327,"Bayesia System",3185217002.10783,523
327,"Helionis Cluster",1420732179.57611,554
327,"Oryn Delta",1548609559.56505,392
328,"Bayesia System",1805262200.65267,509
328,"Helionis Cluster",1311226454.9652,515
328,"Oryn Delta",1040721449.43633,393
329,"Bayesia System",780817085.154998,425
329,"Helionis Cluster",1503402304.76881,502
329,"Oryn Delta",786809192.65394,388
330,"Bayesia System",1628294364.98168,500
330,"Helionis Cluster",1641959171.37347,511
330,"Oryn Delta",840176220.231974,414
331,"Bayesia System",1419454123.83686,485
331,"Helionis Cluster",2114484723.30628,520
331,"Oryn Delta",812253215.327105,424
332,"Bayesia System",1477565578.03611,487
332,"Helionis Cluster",1378967871.4215,605
332,"Oryn Delta",709197627.367251,336
333,"Bayesia System",1390862558.73574,526
333,"Helionis Cluster",1567939840.28055,536
333,"Oryn Delta",1318933496.78746,384
334,"Bayesia System",2754612954.86638,480
334,"Helionis Cluster",1453164070.97121,526
334,"Oryn Delta",1526498978.55617,362
335,"Bayesia System",1640251168.75785,476
335,"Helionis Cluster",1708731521.94318,616
335,"Oryn Delta",962663482.243265,333
336,"Bayesia System",1687516923.75557,504
336,"Helionis Cluster",1446219790.20325,524
336,"Oryn Delta",864885289.919801,316
337,"Bayesia System",1217315258.72031,392
337,"Helionis Cluster",1082109666.25204,490
337,"Oryn Delta",1104380189.73613,383
338,"Bayesia System",1155411573.87824,491
338,"Helionis Cluster",1478501370.1113,557
338,"Oryn Delta",958816706.989661,331
339,"Bayesia System",1586236165.78521,474
339,"Helionis Cluster",1396896878.95862,553
339,"Oryn Delta",920477011.815791,364
340,"Bayesia System",1051664433.8332,536
340,"Helionis Cluster",2215862250.36661,491
340,"Oryn Delta",1167413817.00681,374
341,"Bayesia System",959897039.871524,503
341,"Helionis Cluster",1406850557.27696,488
341,"Oryn Delta",909079363.805671,342
342,"Bayesia System",1099540976.44968,522
342,"Helionis Cluster",1739271827.55478,547
342,"Oryn Delta",1174875390.46707,441
343,"Bayesia System",1366453340.14078,473
343,"Helionis Cluster",1056053797.45807,548
343,"Oryn Delta",1092817707.40784,412
344,"Bayesia System",1660474683.71606,444
344,"Helionis Cluster",1264328321.47828,589
344,"Oryn Delta",1124060829.50788,390
345,"Bayesia System",1053912024.63987,473
345,"Helionis Cluster",1104260942.29099,483
345,"Oryn Delta",1086104937.16852,428
346,"Bayesia System",1418761697.47682,543
346,"Helionis Cluster",1357774031.14424,476
346,"Oryn Delta",1008091936.60231,355
347,"Bayesia System",1280756908.10227,474
347,"Helionis Cluster",862202996.227996,474
347,"Oryn Delta",743638147.280224,398
348,"Bayesia System",1388874864.22943,484
348,"Helionis Cluster",1506686617.58814,557
348,"Oryn Delta",1138249466.19742,387
349,"Bayesia System",1117333934.63708,520
349,"Helionis Cluster",1342601530.45229,584
349,"Oryn Delta",972345565.971456,352
350,"Bayesia System",1455704652.41769,482
350,"Helionis Cluster",1411032188.36694,607
350,"Oryn Delta",1479642801.96257,411
351,"Bayesia System",1474303151.69689,468
351,"Helionis Cluster",1153065291.12926,548
351,"Oryn Delta",1586101070.23817,395
352,"Bayesia System",1320291597.15283,529
352,"Helionis Cluster",982536723.905095,458
352,"Oryn Delta",991181604.652328,375
353,"Bayesia System",2786458178.61603,540
353,"Helionis Cluster",1550652414.46973,444
353,"Oryn Delta",898426673.881057,425
354,"Bayesia System",1289299853.7046,512
354,"Helionis Cluster",1511008452.06237,513
354,"Oryn Delta",946461709.517168,310
355,"Bayesia System",2235123460.38861,593
355,"Helionis Cluster",1922284415.49287,574
355,"Oryn Delta",810191197.997805,350
356,"Bayesia System",1244684370.20907,489
356,"Helionis Cluster",1617455082.56275,567
356,"Oryn Delta",1122808358.61326,399
357,"Bayesia System",1529325773.05023,576
357,"Helionis Cluster",2015330406.87727,569
357,"Oryn Delta",994857355.716606,364
358,"Bayesia System",1605361932.36295,448
